filename	scene_label
audio/tram-lyon-1225-44664-7-s2.wav	tram
audio/tram-lyon-1225-44664-8-s2.wav	tram
audio/tram-lyon-1225-44664-9-s2.wav	tram
audio/tram-milan-1222-45592-0-s2.wav	tram
audio/tram-milan-1222-45592-1-s2.wav	tram
audio/tram-milan-1222-45592-2-s2.wav	tram
audio/tram-milan-1222-45592-3-s2.wav	tram
audio/tram-milan-1222-45592-4-s2.wav	tram
audio/tram-stockholm-284-8577-7-s6.wav	tram
audio/tram-stockholm-284-8577-8-s6.wav	tram
audio/tram-lisbon-1200-45650-2-s6.wav	tram
audio/tram-lisbon-1200-45650-3-s6.wav	tram
audio/tram-lisbon-1200-45650-4-s6.wav	tram
audio/tram-lisbon-1200-45650-5-s6.wav	tram
audio/tram-lisbon-1200-45650-6-s6.wav	tram
audio/tram-lisbon-1200-45650-7-s6.wav	tram
audio/tram-lisbon-1200-45650-8-s6.wav	tram
audio/tram-lisbon-1200-45650-9-s6.wav	tram
